id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5143838214062950,PioqNh2Xs,1656772937,周浩然Sean,乐道L60必须要降价了。725公里续航Max版小鹏G6比545公里续航的乐道L60还便宜。乐道有换电。小鹏有智驾，续航还长一个档次。BaaS在五年零息下意义没那么大了。#range说#,,,,range说,7,133,358,2025-03-13 20:47,微博轻享版,https://wx1.sinaimg.cn/large/62c05949gy1hzfmrrh5x2j22dc35s1ky.jpg,,,广东,红V
5143838104489912,PioqCiQ1W,1554226303,高彦Will,小鹏G617.68万起小鹏G924.88万起而且标配5C快充和智驾很有性价比但这种感觉大家已经习惯了#小鹏G6价格#,,,,小鹏G6 价格,6,36,117,2025-03-13 20:47,,https://wx4.sinaimg.cn/large/5ca39c7fly1hzfmplwj6pj21400u0amd.jpg,,,辽宁,金V
5143838471230374,Piord5a4K,7397646384,阿苯,今晚重磅，2025款小鹏G6。17.68万起！我现在满脑子想的都是：我要置换！我要补贴！太香了这个价格，5C电池，图灵AI智驾，优化的驾控和带按摩加热的座舱。这价格给人都整迷糊了#全新小鹏G6和G9价格真香#,,,,全新小鹏G6和G9价格真香,4,26,224,2025-03-13 20:48,,"https://wx1.sinaimg.cn/large/0084DLLagy1hzfmowgcpjj32yo1o0hdt.jpg,https://wx2.sinaimg.cn/large/0084DLLagy1hzfmqcxdj6j34132oqkjm.jpg,https://wx4.sinaimg.cn/large/0084DLLagy1hzfmqpx9g1j34132oqu0y.jpg",,,广东,金V
5143838323377685,PioqYeaGN,3706460877,大梦-LICHAN,小鹏G6这个价格是真牛逼！本来我以为只有两个版本，结果多了一个科技版快速看了一下主要就是没有座椅加热和按摩，音响少了几个喇叭，其它完全一样。电池，智驾都没刀，果断买这个版本啊！或者这么说，这版本就是广东人标配，广东真的不需要加热。#全新小鹏G6从未见过如此换代##小鹏G6价格##全新小鹏G6和G9价格真香#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格,全新小鹏G6和G9价格真香",0,34,134,2025-03-13 20:48,Xiaomi 15 Ultra,"https://wx4.sinaimg.cn/large/dcec1acdgy1hzfmqo53arj20u01uowm4.jpg,https://wx4.sinaimg.cn/large/dcec1acdgy1hzfmqpduatj235s2dc4qp.jpg",,,广东,金V
5143824617440176,Pio4RvdwQ,3825067581,园姐,#全新小鹏G6从未见过如此换代##小鹏G6价格##何小鹏说G6是与十万用户共创的车#小鹏G6外观方面实现19项焕新升级，前脸搭载用户呼声最高的星河光翼贯穿灯，内嵌了转向灯和日行灯，相比行业其他方案集成度更高，侧颜新增标志性的智驾小蓝灯和20寸花瓣式五幅轮毂，整体线条更舒展。共有六款外观色，其中两款新增色，是响应用户呼声，饱含韵味的星暮紫，和“风轻云淡，温润如玉”的云贝米；还有新月银、星阙灰、星云白这种具有科技和未来感，怎么选都不会错的经典色；另外，还有全新升级的暗夜黑，在原本的黑武士基础上，进行全车黑化套件、20寸熏黑运动轮毂、熏黑卡钳等细节升级，这一次的暗夜黑，是彻头彻尾的黑武士！鹏友们喜欢的颜色，2025款小鹏G6全都有！,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格,何小鹏说G6是与十万用户共创的车",12,25,41,2025-03-13 19:53,,"https://wx1.sinaimg.cn/large/e3fde63dly1hzfl71jobcj26801k0u0x.jpg,https://wx4.sinaimg.cn/large/e3fde63dly1hzfl70mlj0j26801k0196.jpg,https://wx3.sinaimg.cn/large/e3fde63dly1hzfl73gpj6j24132oqe83.jpg,https://wx4.sinaimg.cn/large/e3fde63dly1hzfl8cp8oyj24132oqe83.jpg,https://wx3.sinaimg.cn/large/e3fde63dly1hzfl8dx46hj24132oqqv6.jpg,https://wx4.sinaimg.cn/large/e3fde63dly1hzfl8f9gbpj24132oqe83.jpg,https://wx3.sinaimg.cn/large/e3fde63dly1hzfl8am84tj24132oqb2b.jpg,https://wx4.sinaimg.cn/large/e3fde63dly1hzfl8geftrj24132oqnpe.jpg,https://wx2.sinaimg.cn/large/e3fde63dly1hzfl8i7q1bj24132oqb2a.jpg",,,辽宁,金V
5143838210918040,PioqN3QP6,2194868354,科技疯汇,新款小鹏G6和小鹏G9正式发布，全系5C超充全系免费智驾全系高性价比！2025款小鹏G6：17.68万元起2025款小鹏G9：24.88万元起,,,,,89,276,556,2025-03-13 20:47,,"https://wx2.sinaimg.cn/large/82d30882gy1hzfmpo4tirj21400u07co.jpg,https://wx3.sinaimg.cn/large/82d30882gy1hzfmpp956hj21400u07a3.jpg,https://wx1.sinaimg.cn/large/82d30882gy1hzfmpnbrlcj21400u0n5x.jpg,https://wx2.sinaimg.cn/large/82d30882gy1hzfmpnqtrrj21400u07a6.jpg,https://wx1.sinaimg.cn/large/82d30882gy1hzfmpowrknj21400u0gt1.jpg,https://wx2.sinaimg.cn/large/82d30882gy1hzfmpohobmj21400u00xn.jpg",,,广东,金V
5143834666470197,Piol4r9c1,1595443924,科技小辛,我靠，小鹏疯了吧。2025款G9四驱顶配才27.88万超长续航Max25.88万长续航Max24.88万全系标配双腔空悬全系标配5C超充全系标配AI智驾牛逼，价格确实有惊喜。#全新小鹏G6和G9价格真香#,,,,全新小鹏G6和G9价格真香,25,106,174,2025-03-13 20:33,,"https://wx3.sinaimg.cn/large/5f188ad4gy1hzfmayplldj21400u0dog.jpg,https://wx4.sinaimg.cn/large/5f188ad4gy1hzfmaz6e4zj21400u0ah4.jpg,https://wx2.sinaimg.cn/large/5f188ad4gy1hzfmazn5cmj21400u0gr2.jpg,https://wx1.sinaimg.cn/large/5f188ad4gy1hzfmb0299mj21400u0tei.jpg",,,广东,金V
5143839091461828,Piosd68hS,5447539352,宅数码Kael,小鹏G92025款发布，24.88万起。三个价格，入门的丐版24.88万基本可以扔了，没几个人会买的，纯粹是拿来拉低售价。这车的实际起售价，其实是加一万，25.88万的中配，还有27.88万的顶配估计也卖的动。配置给的挺足，毕竟何小鹏大刀阔斧砍供应链，还有视觉智驾把成本降下去了。自己退出卷激光雷达的智驾军备竞赛，主动自救，也是一条路。同时，小鹏G62025款也发了，17.68万起。按照这个玩法，小鹏算是提前把「红米汽车」的生态位占住了。毕竟现在这价格，大概率和雷军的小米YU7不构成竞品关系了。#智驾数码团#现在新能源市场，价格变得太快了。以前买小鹏汽车的用户估计要哭晕了，尤其是当初30多万起步的G9，我记得顶配都要40多万……当然，这年头了，背刺就背刺吧，好歹牌子被奶活了，瞅瞅隔壁蔚来更危险,,,,智驾数码团,26,35,160,2025-03-13 20:51,OPPO Find N5,"https://wx1.sinaimg.cn/large/005WFjPWgy1hzfmgasxdjj30s21az0z1.jpg,https://wx2.sinaimg.cn/large/005WFjPWgy1hzfmoq8deij30s21c3n6k.jpg",,,四川,金V
5143805809919381,PinAwFCu1,2816866443,德卤爱开车,看魏牌全新高山的产品定位和对比，第一感觉是，很全面。第一，在产品上形成矩阵，抱团作战。高山7定位家用/入门级MPV（C级5.2米），主打家庭灵活空间。高山8定位主流中高端MPV（E级5.2米），兼顾家庭于商务场景。高山9定位旗舰级豪华MPV（G级5.4米），主打高端商务市场，塑造豪华标杆形象。其中高山8主要对标岚图梦想家和腾势D9，电池容量更大，空间实用性也更突出，在转弯半径和内置冰箱等细节方面都更有优势。高山7甚至可以和大尺寸的SUV一较高下，标配的二三排电动共轨设计及更大的得房率，更适配家庭使用场景。同时，底盘悬架采用的FSD悬架，零百加速和最小转弯半径都与理想L9差距不大。三款产品形成产品矩阵，分别对标不同的使用场景和需求，形成全方位的竞争壁垒。第二，形成「智驾+豪华」的长板。二月份的时候，魏建军就在重庆驾驶高山完成了「车位到车位」的高阶智驾挑战。高山全系标配全场景高阶智驾，可以不依赖高清地图实现NOA功能的全国覆盖，此外还标配CoffeeGPT语音助手等功能，智能拉满了。在动力方面，全系采用混动四驱，亏电油耗6.2L/100km，比以往更低。配饰上也不吝啬，零重力座椅、通风、加热、按摩这些功能都有，车机屏幕和冰箱都是同级最大。就算再不懂MPV，也看得出来魏牌高山在这方面下重心了。#魏牌全新高山智驾MPV三连发##魏牌全新高山#,,,,"魏牌全新高山智驾MPV三连发,魏牌全新高山",3,7,27,2025-03-13 18:38,微博网页版,"https://wx1.sinaimg.cn/large/a7e5f88bgy1hzfh398x2pj21ps0yotmb.jpg,https://wx4.sinaimg.cn/large/a7e5f88bgy1hzfh38yzycj21ps0ynqch.jpg,https://wx4.sinaimg.cn/large/a7e5f88bgy1hzfh38s1hfj21ps0yf113.jpg,https://wx2.sinaimg.cn/large/a7e5f88bgy1hzfh39b3qoj21ps0yqn8c.jpg,https://wx3.sinaimg.cn/large/a7e5f88bgy1hzfh39aiaij21ps0y84cz.jpg,https://wx2.sinaimg.cn/large/a7e5f88bgy1hzfh39fk80j21ps0yjanf.jpg,https://wx1.sinaimg.cn/large/a7e5f88bgy1hzfh39glfdj21ps0ymang.jpg,https://wx1.sinaimg.cn/large/a7e5f88bgy1hzfh37uicvj20u00xdwin.jpg",,,上海,红V
5143800328229318,PinrGywOW,6591038279,撩车糖小糖,#全新小鹏G6从未见过如此换代#感觉是小鹏紧紧抓住了爆款密码，然后现在一步步打开当初的G6就已经是爆款，如今标配图灵AI智驾、5C超充AI电池、全域800V碳化硅平台等升级配置后，不得更爆了BB们，我觉得18左右，你们觉得会定价多少呢？,,,,全新小鹏G6从未见过如此换代,0,24,78,2025-03-13 18:17,Android,"https://wx3.sinaimg.cn/large/007c3k91gy1hzficciiozj30u012swlj.jpg,https://wx4.sinaimg.cn/large/007c3k91gy1hzficcwds4j30u012jtei.jpg,https://wx3.sinaimg.cn/large/007c3k91gy1hzficd7i8zj30u00fcdka.jpg,https://wx4.sinaimg.cn/large/007c3k91gy1hzficdnml9j30u00fo0wg.jpg",,,福建,红V
5143799996353531,Pinr9qEQj,3246612795,水雾同学_DrEV,#全新小鹏G6从未见过如此换代#今晚新款小鹏G6就要来了！重点给你讲明白，想买车的一定要提前锁定，省的提车排队。G6直接把高阶智驾和5C超充卷到20万级市场，性价比直接拉满！外观上，车头换装“星河光翼”贯穿灯，车标移到引擎盖，比老款高级太多了。车尾溜背造型更流畅，新增小鸭尾和C环设计，配色也超酷炫，新增星暮紫、暗夜黑等6种颜色，还有黑武士涂装，年轻人的最爱！内饰深空灰、扶摇绿、气宇灰三款配色10.25英寸仪表+15.6英寸悬浮中控屏+流媒体后视镜，三屏联动，车机丝滑好用。前排座椅通风、加热、按摩，无线充电区软包升级，门板皮质覆盖超50%，细节直接拉满。智驾方面，图灵AI智驾全系标配，高速、城区都能自己开，停车还能“自己停到车位”，全程不用接管方向盘。5C超充，10%-80%只要12分钟，续航最高725公里，百公里电耗低至12.5度电，日常通勤一个月充两次都够用。今晚7点发布会，要是价格在20万以下，估计又得掀起一波抢购潮！二手市场又会有人转让订单赚差价。机不可失，手慢无。#全新小鹏G6和G9今日上市##汽场全开#,,,,"全新小鹏G6从未见过如此换代,全新小鹏G6和G9今日上市,汽场全开",9,25,113,2025-03-13 18:15,微博网页版,"https://wx4.sinaimg.cn/large/c183613bgy1hzfi86zpx5j20j60csq4s.jpg,https://wx2.sinaimg.cn/large/c183613bgy1hzfi86y02tj20j60pkq82.jpg,https://wx4.sinaimg.cn/large/c183613bgy1hzfi86xoa5j20j60as0vu.jpg,https://wx2.sinaimg.cn/large/c183613bgy1hzfi86ynrgj20j60as0wm.jpg,https://wx4.sinaimg.cn/large/c183613bgy1hzfi86z1kcj20j60pkgrh.jpg,https://wx2.sinaimg.cn/large/c183613bgy1hzfi86zq15j20j60pktgg.jpg",,,上海,红V
5143836130283209,Pionr1bFT,7397646384,阿苯,啊？2025款小鹏G9售价：24.88万起！#全新小鹏G6和G9价格真香#全系标配图灵AI智驾、5C超充AI电池，全系标配双腔空气悬架、四座加热通风按摩，上市还送权益（图2）超长续航四驱版Max版（680KM）：27.88万超长续航Max版（725KM）：25.88万长续航Max版（625KM）：24.88万中大型SUV啊，还有高阶智驾和5C电池，内饰也很豪华，这价格，谁不说一句加入鹏友啊,,,,全新小鹏G6和G9价格真香,7,44,1085,2025-03-13 20:39,,"https://wx3.sinaimg.cn/large/0084DLLagy1hzfmefv789j335s2dc4qq.jpg,https://wx1.sinaimg.cn/large/0084DLLagy1hzfmevno8aj32yo1o0dug.jpg,https://wx4.sinaimg.cn/large/0084DLLagy1hzfmegcl1kj32801hcgum.jpg,https://wx1.sinaimg.cn/large/0084DLLagy1hzfmegnfr6j32801hcwig.jpg,https://wx2.sinaimg.cn/large/0084DLLagy1hzfmf8jkpfj32801hcwig.jpg,https://wx2.sinaimg.cn/large/0084DLLagy1hzfmf98otmj32801hcn2a.jpg",,,广东,金V
5143817439679084,PinThEBYg,1695038020,Mr厉害,从发布会感觉很明显，在意网络用户反馈，强调听劝，从组织架构层面和用户做朋友，这点真的是很好的继承了......雷学而从产品层面，贯穿灯，和智驾小蓝灯，这有带了一丝...想学...,,,,,5,24,73,2025-03-13 19:25,华为Mate XT 非凡大师,"https://wx4.sinaimg.cn/large/65083a44gy1hzfkdfae2rj235s2mwb29.jpg,https://wx4.sinaimg.cn/large/65083a44gy1hzfkdh626dj235s2mwnpe.jpg,https://wx1.sinaimg.cn/large/65083a44gy1hzfkejppqwj235s2mw7wi.jpg",,,广东,金V
5143839699110757,PiotbCe7H,5379145562,夏天超燃,全新的#小鹏G6价格#来了！17.68万起，G924.88万起。没有了激光雷达的成本，纯视觉图灵AI智驾还是免费，各三个版本，非常清晰直观。不过这个时候我可以大胆猜一下G7的价格了？19.68万？到时候来看看我猜的对不对,,,,小鹏G6价格,75,157,296,2025-03-13 20:53,,"https://wx4.sinaimg.cn/large/005S2luigy1hzfmm69s2fj32yo1o0hdt.jpg,https://wx1.sinaimg.cn/large/005S2luigy1hzfmm76ropj32yo1o0qv5.jpg",,,浙江,红V
5143830613722053,PioexfCh7,2453540130,搞机鸭,菜还是那道菜，但味道已经完全不同了，因为配方改变了。全新的小鹏G6，也走上了全系标配的道路，全系标配图灵AI智驾、5C超充，高通8295P，外观内饰底盘都焕新，这叫改款吗？我看这是披着改款的皮在搞换代，新G6的综合产品力，我愿将其称之为全能多面手，这么多的标配，感觉价格低不了，会不会有惊喜呢？#鸭哥聊车#,,广州·广州保利洲际酒店,,鸭哥聊车,9,29,56,2025-03-13 20:17,,"https://wx1.sinaimg.cn/large/923e0d22gy1hzflw7pxlhj23402c07wi.jpg,https://wx3.sinaimg.cn/large/923e0d22gy1hzflw99gzzj23402c04qq.jpg,https://wx2.sinaimg.cn/large/923e0d22gy1hzflwajvovj23402c0e82.jpg,https://wx3.sinaimg.cn/large/923e0d22gy1hzflwbyteij23402c04qq.jpg",,,广东,金V
5143831922085670,PiogE8KzQ,5617053393,平车少女,全新的2025款小鹏G6主打一个听劝！经过一次全面换代，带来全系标配行业顶级：图灵AI智驾、5C超充AI电池、2亿研发费用重新调校舒适底盘、内饰外观全面焕新、同级空间之王！不负六项全能纯电轿跑SUV之名呀～#全新小鹏G6从未见过如此换代##小鹏G6价格#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格",138,144,159,2025-03-13 20:22,,"https://wx2.sinaimg.cn/large/00688Abngy1hzfm1mnkfrj32801hc78s.jpg,https://wx1.sinaimg.cn/large/00688Abngy1hzfm1nfh29j32801hc7cu.jpg,https://wx4.sinaimg.cn/large/00688Abngy1hzflzjcswyj30ok0ouq5b.jpg,https://wx4.sinaimg.cn/large/00688Abngy1hzfm1n1kfmj32800k0goq.jpg",,,浙江,红V
5143816446414874,PinRGqUNI,1789651114,Ark咔嚓一下,好家伙，小米SU7Ultra的高性能已经引起交警部门的关注了，蜀黍也是操碎了心，车主们要刺激去赛道别来公共道路，一旦因为飙车出事故，自己难受不说，也是给小米抹黑了。#智驾数码团#,,,,智驾数码团,3,27,43,2025-03-13 19:21,,https://wx1.sinaimg.cn/large/6aabe8aaly1hzfk8c3r0oj20u01g7n2n.jpg,,,安徽,金V
5143816496745367,PinRLsiMf,1363450462,飞扬发髻,#全新小鹏G6从未见过如此换代#全新的小鹏G6~这款不是改款了而是全面换代。现在是六项全能纯电轿跑SUV新外观新配色，内饰也是全面焕新，重点是全系标配图灵AI智驾、5C超充AI电池、全域800V碳化硅平台，高阶智驾这波要到20万级别了~待会看看到底卖多少钱？#全新小鹏G6六项全能轿跑SUV#,,,,"全新小鹏G6从未见过如此换代,全新小鹏G6六项全能轿跑SUV",16,45,81,2025-03-13 19:21,微博网页版,"https://wx2.sinaimg.cn/large/51449a5ely1hzfk9y0nn7j21jk0v9hdt.jpg,https://wx3.sinaimg.cn/large/51449a5ely1hzfk9y1187j21jk0v9hdt.jpg,https://wx3.sinaimg.cn/large/51449a5ely1hzfk9xuirmj21jk1111kx.jpg,https://wx4.sinaimg.cn/large/51449a5ely1hzfk9xha6wj21jk0v9k3l.jpg,https://wx1.sinaimg.cn/large/51449a5ely1hzfk9xj92ij21jk0v9nal.jpg,https://wx4.sinaimg.cn/large/51449a5ely1hzfk9xqi8oj21jk0v9qmu.jpg",,,山东,金V
5143836381675552,PionQ71T2,7092141596,开电车的昌老司,我X！小鹏G6玩更大，又连夜开会？17.68万起了！！！全系800V标配5C和AI智驾，起步就625km别人还怎么玩？#全新小鹏G6从未见过如此换代##小鹏G6价格##全新小鹏g6和g9价格真香#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格,全新小鹏g6和g9价格真香",4,12,43,2025-03-13 20:40,OPPO Find N5,"https://wx4.sinaimg.cn/large/007JXU0Agy1hzfmjsxminj30v60u0tez.jpg,https://wx1.sinaimg.cn/large/007JXU0Agy1hzfmoboj3uj30v60u0n0t.jpg",,,广东,红V
5143836389542465,PionQE2qJ,5625776973,极客视线,2025款小鹏G9，上市价格公布，24.88万元起！上市即交付！全系标配行业顶级图灵AI智驾、5C超充AI电池全系标配双腔空气悬架、四座加热通风按摩行业最舒适全车舒适满配座椅2025款小鹏G9超长续航四驱版Max版：27.88万元2025款小鹏G9超长续航Max版：25.88万元2025款小鹏G9长续航Max版：24.88万元#全新小鹏G6从未见过如此换代##小鹏G6价格##全新小鹏G6和G9价格真香#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格,全新小鹏G6和G9价格真香",0,13,44,2025-03-13 20:40,荣耀Magic7 Pro,https://wx3.sinaimg.cn/large/0068JbAhly1hzfmk8dnl5j32yo1o0qv5.jpg,,,陕西,红V
5143822784006393,Pio1UgOff,1726544024,数字尾巴,#特斯拉与百度合作#卧槽，百度捡到宝辣？苹果为百度关了一扇门，特斯拉却为百度打开了一扇窗。据外媒报道，特斯拉正在与百度合作进一步提高特斯拉智驾在中国地区的表现。#曝特斯拉与百度合作FSD#特斯拉和百度的合作由来已久，现在特斯拉自带的地图数据，就是百度地图提供的。就是不知道，两家如果在智能驾驶领域合作，程度会到什么地步。大家觉得，特斯拉+百度有没有搞头？,,,,"特斯拉与百度合作,曝特斯拉与百度合作FSD",2,29,622,2025-03-13 19:46,微博网页版,,,,广东,金V
5143839858757866,PiotrAKjU,5542936753,蚂蚁说,刚刚2025款的小鹏G6和小鹏G9正式上市了，这次两款新车的更新幅度还是蛮大的，它们都全系标配了图灵AI智驾新款小鹏G6全系标配了5C超充AI电池，超长续航MaxCLTC续航里程725km、长续航MaxCLTC续航里程625km。新款小鹏G9则是带来了三个版本，分别是CLTC续航里程680km的超长续航四驱Max、CLTC续航里程725km的超长续航Max、CLTC续航里程625km的长续航Max。总的来说，两款新车的价格还是蛮香的，如果是你的话，会怎么选？#全新小鹏G6从未见过如此换代##小鹏G6价格##全新小鹏G9全系标配百万级豪华配置##智驾数码团#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格,全新小鹏G9全系标配百万级豪华配置,智驾数码团",3,26,40,2025-03-13 20:54,,"https://wx2.sinaimg.cn/large/00637B3Hgy1hzfmyilx90j312d0fm155.jpg,https://wx4.sinaimg.cn/large/00637B3Hgy1hzfmyjsskzj312i0hvtot.jpg,https://wx3.sinaimg.cn/large/00637B3Hgy1hzfmyk93orj310d0hdk77.jpg,https://wx4.sinaimg.cn/large/00637B3Hgy1hzfmykmbnyj30zx0an454.jpg,https://wx3.sinaimg.cn/large/00637B3Hgy1hzfmykwh8tj30w00a844b.jpg",,,浙江,金V
5143834536186282,PiokRpXkK,2186486421,爱踢学长,#全新小鹏G9全系标配百万级豪华配置#小鹏G9不仅是小鹏汽车的豪华旗舰版，也推动了小鹏汽车的进步发展。三年前发布的小鹏G9，真的是超前了一大步，搭载了各种领先时代的技术配置。这次的全新小鹏G9搭载了图灵AI智驾、5C超充AI电池、百万级豪华底盘配置、舒适座椅。友商看到这，已经觉得天都塌了。最优雅的SUV外观设计，特别是搭配到这次的暗夜黑配色，直接从一个安静的美男子瞬间变身成了优雅的“西装暴徒”。,,,,全新小鹏G9全系标配百万级豪华配置,26,62,143,2025-03-13 20:33,吃瓜积极分子,"https://wx3.sinaimg.cn/large/82532295gy1hzfmc79onsj24eo3b0hdw.jpg,https://wx3.sinaimg.cn/large/82532295gy1hzfmc2rz46j24eo3b0npg.jpg,https://wx1.sinaimg.cn/large/82532295gy1hzfmchw8a6j24eo3b01l0.jpg",,,广东,金V
5143814944063645,PinPgh38F,5821048344,繆斯高,#何小鹏称AI汽车的春天到了#大师兄说春天来了，技术人的春天也到了。小鹏作为最早扎根技术的车企，现在已经开始受到技术的反哺了。他的能耗管理以及纯视觉的智驾方案，让小鹏在任何产品段上都有成本上的优势。#全新小鹏G6从未见过如此换代#,,,,"何小鹏称AI汽车的春天到了,全新小鹏G6从未见过如此换代",0,28,132,2025-03-13 19:15,华为 Mate X6,"https://wx1.sinaimg.cn/large/006lWwAwgy1hzfk3jmg0tj31400u00uu.jpg,https://wx2.sinaimg.cn/large/006lWwAwgy1hzfk3k1h4aj31400u07bs.jpg",,,广东,金V
5143838721311703,PiorC5vev,6360487256,科技小参谋,2025款小鹏G617.68万元起，2025款小鹏G924.88万元起！全系标配图灵AI智驾、5C超充AI电池，还有重新调校的舒适底盘和超大空间小鹏这回是真把“价格杀手”做到极致了。我觉得友商压力得挺大，科技卷王非小鹏莫属！#全新小鹏G6从未见过如此换代##小鹏G6价格##全新小鹏G6和G9价格真香#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格,全新小鹏G6和G9价格真香",3,2,95,2025-03-13 20:49,,"https://wx4.sinaimg.cn/large/006WrXi8ly1hzfmqe059lj32yo1o0qv5.jpg,https://wx3.sinaimg.cn/large/006WrXi8ly1hzfmqerk2fj32yo1o0hdt.jpg",,,山东,红V
5143839933991681,PiotzgKpX,1789651114,Ark咔嚓一下,小鹏这是全面押宝视觉方案了，砍掉了激光雷达后，G9起步价24.88万、G6起步价17.68万，标配5C电池#智驾数码团#,,,,智驾数码团,3,24,28,2025-03-13 20:54,,"https://wx3.sinaimg.cn/large/6aabe8aaly1hzfmxwh002j21di2z7x6q.jpg,https://wx1.sinaimg.cn/large/6aabe8aaly1hzfmxwzf70j20qo1lranp.jpg",,,安徽,金V
5143839308253396,PiosyyD5i,3866429926,科技C先生,小鹏两个新车价格都很合适！小鹏G617.68万起，智驾、5C充电、大空间、个人觉得相当合适。小鹏G924.88万，舒适座椅满配、AI底盘、镀银天幕、大气好看！真不贵#全新小鹏G6和G9价格真香#,,,,全新小鹏G6和G9价格真香,11,66,64,2025-03-13 20:52,,"https://wx4.sinaimg.cn/large/e67509e6ly1hzfmw6egy0j20qo1lrk4r.jpg,https://wx1.sinaimg.cn/large/e67509e6ly1hzfmw7datkj21hd0u0113.jpg,https://wx3.sinaimg.cn/large/e67509e6ly1hzfmw85hntj22yo1o0qv5.jpg,https://wx3.sinaimg.cn/large/e67509e6ly1hzfmw9zepuj21di2z7x6q.jpg,https://wx2.sinaimg.cn/large/e67509e6ly1hzfmwaob4ij213a0jzap5.jpg",,,安徽,红V
5143836410511968,PionT29by,2038462575,鲁卡利欧Luka,这？？这价格？小鹏G617.68万起售？SUV市场要杀起来了，而且还是标配智驾,,,,,5,31,39,2025-03-13 20:40,iPhone 16 Pro Max,https://wx2.sinaimg.cn/large/7980786fgy1hzfmk7zk6ej210o27o4qq.jpg,,,广东,红V
5143819876832006,PinXdsFjE,5710264970,小鹏汽车,2025款小鹏G6带来外观和内饰焕新升级！新增无断点贯穿灯，AI智驾小蓝灯和小鸭尾的车尾造型；新增星暮紫、云贝米两款新色，还有新月银、星阙灰、星云白、暗夜黑共计6款车色。全新升级的暗夜黑，将运动轮毂、卡钳等车身套件进行熏黑处理以及细节升级。车内目之所及的一切都是全新设计，摸得到的部位都是全新的体感~#全新小鹏G6和G9今日上市##全新小鹏G6从未见过如此换代#,,,,"全新小鹏G6和G9今日上市,全新小鹏G6从未见过如此换代",3,4,46,2025-03-13 19:34,微博网页版,"https://wx4.sinaimg.cn/large/006erGLUgy1hzfimnt6lij34132oqkjm.jpg,https://wx2.sinaimg.cn/large/006erGLUgy1hzfin9ddu2j34132oqkjm.jpg,https://wx1.sinaimg.cn/large/006erGLUgy1hzfio4f2srj34132oq4qq.jpg",,,广东,蓝V
5143831150594075,Piofp2uxR,5821048344,繆斯高,#全新小鹏G9全系标配百万级豪华配置#每家车企都会在自家旗舰SUV上倾注很多，因为它代表着技术的最高水准。这次的全新G9除了标配图灵AI智驾5C电池以外，在配置上面也有了更大的提升，很多配置都是对标百万级豪车的。同时这次黑武士版本经过了特殊的设计，整个质感不逊色于路虎揽胜，妥妥的西装暴徒。,,,,全新小鹏G9全系标配百万级豪华配置,10,20,92,2025-03-13 20:19,华为 Mate X6,"https://wx3.sinaimg.cn/large/006lWwAwgy1hzflyk3ulwj31400u0gsx.jpg,https://wx4.sinaimg.cn/large/006lWwAwgy1hzflykkm5ej31400u0jyu.jpg",,,广东,金V
5143824062485293,Pio3Yaqxn,6084203417,厂长是关同学,同样的技术路径情况下，小鹏的智驾对比特斯拉FSD，在中国地区相信都不需要多说，肯定小鹏更好，特斯拉现在欠缺的是积累和放下身段。#全新小鹏G6从未见过如此换代##小鹏G6价格#,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格",7,17,57,2025-03-13 19:51,OPPO Find N5 卫星版,"https://wx1.sinaimg.cn/large/006DKHfbgy1hzfl57qmlwj31i10u00vj.jpg,https://wx2.sinaimg.cn/large/006DKHfbgy1hzfl5832wqj31jc0u0diy.jpg",,,广西,金V
5143834662801005,Piol4bKFv,1912418597,白石fan,#全新小鹏G6从未见过如此换代##小鹏G6价格##全新小鹏G6和G9价格真香#2025款小鹏G9价格来了！#智驾数码团#上市价格公布，24.88万元起！上市即交付！2025款小鹏G9超长续航四驱版Max版：27.88万元2025款小鹏G9超长续航Max版：25.88万元2025款小鹏G9长续航Max版：24.88万元同时2025款小鹏G9还为首发用户准备了丰富的专属上市权益这价格，如何？,,,,"全新小鹏G6从未见过如此换代,小鹏G6价格,全新小鹏G6和G9价格真香,智驾数码团",2,16,48,2025-03-13 20:33,iPhone 16 Pro Max(原色钛金属),"https://wx1.sinaimg.cn/large/71fd3125ly1hzfmcinl9mj22yo1o0b29.jpg,https://wx4.sinaimg.cn/large/71fd3125ly1hzfmcjmy8lj22yo1o07wi.jpg,https://wx1.sinaimg.cn/large/71fd3125ly1hzfmchrm12j22yo1o0kjl.jpg,https://wx2.sinaimg.cn/large/71fd3125ly1hzfmckghihj22yo1o0qv5.jpg",,,陕西,红V
