id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication
5036481873972689,Ofj3JgFtD,6896291545,朱玉龙-YL,2024年第20周5月13日-5月19日新能源+新势力品牌周销量TOP10#芝能日报##新能源大牛说##微博新知#,,,,"芝能日报,新能源大牛说,微博新知",0,12,15,2024-05-21 14:51,微博网页版,"https://wx2.sinaimg.cn/large/007wI8sNgy1hpx51pc759j33974erhdu.jpg,https://wx1.sinaimg.cn/large/007wI8sNgy1hpx526ahaxj33974erkjm.jpg",,,上海,金V
5036402720640030,Ofh042Gv4,7007823067,特魔豆,相比于暴论我个人是更喜欢像@李杰灵这样比较幽默风趣的风格，而不是去整暴论引流我就不说谁喜欢弄暴论了你们应该都懂#新能源汽车#,,,李杰灵,新能源汽车,0,19,17,2024-05-21 09:37,iPhone 15 Pro,,,,福建,金V
5036414142253283,Ofhiu9sbh,6331869199,电动知士,新一批新能源汽车购置税减免车型目录发布，车型的电池信息也曝光了腾势Z9GT纯电版本搭载100度电池，CLTC续航可达606/630km。极氪MIX提供两款车型，搭载77度电池，CLTC续航550/556km。#腾势Z9GT##极氪MIX##比亚迪#,,,,"腾势Z9GT,极氪MIX,比亚迪",0,5,6,2024-05-21 10:22,微博网页版,https://wx1.sinaimg.cn/large/006UvSqzly1hpwx7q0ohqj30s60bvtkg.jpg,,,北京,红V
5036388027990407,OfgCmxwFx,5821676751,Van有引力,所以翼真那个#陆地空客l380#是打算先圈一波中老年粉么，实在有点看不懂……#新能源汽车#MPV超话,,,,"陆地空客l380,新能源汽车",4,21,19,2024-05-21 08:39,微博网页版,https://wx3.sinaimg.cn/large/006lZa47ly1hpwdaiv5grj30v01wwaky.jpg,,,北京,金V
5036483836908049,Ofj6TsZ69,3564732867,王科-WANGKE,猛士917这个头真大！这个墨绿色也好看！#新能源大牛说##微博新知#,,,,"新能源大牛说,微博新知",4,9,23,2024-05-21 14:59,,"https://wx3.sinaimg.cn/large/d47981c3ly1hpx59z698ej23401r04qr.jpg,https://wx4.sinaimg.cn/large/d47981c3ly1hpx59xej3uj23401r0x6q.jpg,https://wx4.sinaimg.cn/large/d47981c3ly1hpx5a18himj23401r0hdv.jpg,https://wx2.sinaimg.cn/large/d47981c3ly1hpx5a3jf8uj23401r0hdv.jpg,https://wx3.sinaimg.cn/large/d47981c3ly1hpx5a5xwpyj23401r07wj.jpg,https://wx1.sinaimg.cn/large/d47981c3ly1hpx5a7xjzqj23401r0u0y.jpg",,,北京,金V
5036502891629022,OfjBD6PMy,1448589414,科技犬建哥,网友：20万到25万新能源车推荐！老弟已婚未育，年底有要娃的打算，家里有一辆18年的君威，准备增购一辆新能源车，上班单程20km，家里有车位，主要考虑家用属性，老哥们有无推荐！20万到25万新能源车推荐,,,,,0,11,433,2024-05-21 16:15,荣耀Magic6 Pro,,,,韩国,金V
5036529220585831,Ofki62soT,3163705834,肉肉爸比ev,小鹏发布2024Q1财报#小鹏一季度毛利率达12.9%#-Q1交付新车21821台，月均7274台；Q2交付量预期为29000-32000台，月均预计交付1万左右-Q1研发投入35亿，继续加大投入毛利提升跟X9车型销量占比接近40%有很大的关系，G6/P7i/G9看起来都挺难，另外就是大众合作收入到账，平台收入/技术变现提升毛利车展Allin推小鹏X9还是有必要的，我一直说买小鹏挺好，性价比真的高，能买推荐买X9，赚一点总是要的嘛#新能源汽车#,,,,"小鹏一季度毛利率达12.9%,新能源汽车",1,6,29,2024-05-21 18:00,vivo X Fold3 Pro,https://wx1.sinaimg.cn/large/bc9251eagy1hpxa5eh8r1j20u09qcb29.jpg,,,广东,红V
5036151800856663,Ofatm3AR9,1810074673,数码王小机,#爱在EX30小满大满足#大家在选择新能源车的时候除了环保外，最关心的应该就是续航问题了吧，动力要足，加速快，续航也要满足日常使用，EX30的环保解决方案不仅是减少污染，在造车方面也非常用心，内饰采用了天然或者可回收材料而成，这才是真正意义上的环保，百公里加速仅3.6s，续航可达到590km，能满足日常出行续航需求，对于许多停车困难户来说，EX30的自动泊车真的很香，交给它停车一次到位，太省心了。,,,,爱在EX30小满大满足,50,63,122,2024-05-20 17:00,高级外卖鉴赏师,"https://wx4.sinaimg.cn/large/6be38c31gy1hpw35n1o6kj20k70d4q3u.jpg,https://wx2.sinaimg.cn/large/6be38c31gy1hpw35nhhn5j20m00ewdh2.jpg,https://wx3.sinaimg.cn/large/6be38c31gy1hpw35nvpucj20kf0e33zr.jpg",,,广东,金V
5036060129628893,Of85uEoUJ,1246856883,鹏霄万里,问界新M7焕新版即将登场，新增内饰色赤茶橘，这个颜色看起来更高级，有点爱马仕的感觉！问界新M7作为一款爆款车型，舒适性和性价比都超级高，这次焕新版来袭绝对能戳中一大波家庭用户的心里！要空间有空间，要舒适度有舒适度，要智驾有智驾！25万级新能源SUV市场一个强有力的存在，有好戏看了！#问界新M7焕新版增加爱马仕橙内饰#,,,,问界新M7焕新版增加爱马仕橙内饰,5,21,53,2024-05-20 10:56,微博  weibo.com,"https://wx3.sinaimg.cn/large/a66d0169ly8hpv9dyy677j26ew4t74qr.jpg,https://wx1.sinaimg.cn/large/a66d0169ly8hpv9e0hzd4j276u4n5e84.jpg,https://wx4.sinaimg.cn/large/a66d0169ly8hpv9e1s5kkj25mi3ytkjn.jpg,https://wx1.sinaimg.cn/large/a66d0169ly8hpv9e2uxl4j26y043yu0x.jpg",,,河北,金V
5036151304093889,Ofasyhb0t,1649173367,每日经济新闻,#新能源车均保费4000元#，#新能源车均保费是燃油车两倍#，你有什么车？你有什么车？,,,,"新能源车均保费4000元,新能源车均保费是燃油车两倍",0,10,465,2024-05-20 16:58,微博网页版,,,,,普通用户
5036226500888115,OfcpQ3J2r,7852743581,电车财金蒋开石,理想不及预期的1季报，把新势力全线带崩，如图1，综合前面几篇，这次理想财报最打击资本市场信心的是：1.毛利率下滑，让市场猜测顶点已过2.经营利润转负，靠现金理财投资利息才利润转正。3.或许是受一季度盲目乐观销量指引引来集体诉讼索赔的影响，二季度销量预期给得大幅低于市场预期。新能源汽车命运共同体估值都要受到压制同时，小鹏与蔚来1季报的财务指标预测，详见电车财经之前篇章预测#电车财经##新能源汽车##理想汽车公布2024年第一季度财报#,,,,"电车财经,新能源汽车,理想汽车公布2024年第一季度财报",1,0,14,2024-05-20 21:57,HUAWEI Mate 20,"https://wx3.sinaimg.cn/large/008zrjkxgy1hpwbepe8t0j30u01gwdnx.jpg,https://wx1.sinaimg.cn/large/008zrjkxgy1hpwbqglznfj30u01qck72.jpg",,,重庆,红V
5036078580892419,Of8zg3K9R,5403238898,栋见加电,今天给你女朋友买化妆品护肤品包包，按照新能源车档次来买,,,,,0,14,30,2024-05-20 12:09,,https://wx2.sinaimg.cn/large/005TFrgugy1hpvuopui2qj30yq1p415b.jpg,,,浙江,红V
5036200122910756,OfbJicddG,5148153495,保罗车闻Cars01,#小米回应SU7保费比玛莎拉蒂更贵#有消息称，售价20万元左右的小米SU7，年保费为6千~8千元，而售价68万元的玛莎拉蒂新车（燃油车），首年保费只要6000元。对此，小米汽车回应称：“（小米SU7）符合市场主销新能源电动轿车的整体保费定价水平。”小米汽车表示，保费由合作保险公司进行定价，按照新能源车险专属条款进行承保，主要围绕“三电”系统提供保障，同一车型和承保方案在不同省市地区的保费定价不同。大家认为年保费6千~8千元贵不贵？#小米汽车##小米SU7#,,,,"小米回应SU7保费比玛莎拉蒂更贵,小米汽车,小米SU7",1,8,14,2024-05-20 20:12,iPhone 14,https://wx3.sinaimg.cn/large/005Cp7TNgy1hpw8pd5u8nj31dz0u012b.jpg,,,广东,金V
5036257292326532,Ofddv9LeI,7258446663,互联网八哥,#何小鹏回应与小米竞争#何小鹏说的话在理，汽车行业是长线竞争，油车发展了多少年，汽车品牌就厮杀了多少年，变数可不少。,,,,何小鹏回应与小米竞争,32,18,74,2024-05-20 23:59,,https://wx3.sinaimg.cn/large/007VdHyngy1hpwf287j59j30j60k4mxm.jpg,,,浙江,金V
5036073896120720,Of8rHpGhi,1744823950,欧阳秋叶,小米宁德时代合资电池公司企查查APP显示，近日，北京时代动力电池有限公司成立，法定代表人为孟祥峰，注册资本10亿元人民币，经营范围为电池制造。企查查股权穿透显示，该公司由小米汽车科技有限公司、宁德时代新能源科技股份有限公司、北京京能科技有限公司等共同持股。据此前报道，该公司将在北京投资建设电芯智能制造工厂。,,,,,3,7,14,2024-05-20 11:50,,,,,山东,金V
5035045528011848,OeHH2xCfm,1644027280,42号车库,"小鹏G9宣布进入法国市场。根据官方信息，小鹏G9在法国的售价区间为59,990-73,990欧元，合人民币47-58万，计划在7月份开启交付。此外，小鹏还宣布G6也会在下个月在法国上市。到今年年底，小鹏计划在法国落地35个销售网点，并拿下法国新能源汽车市场3%的市场份额。#新能源汽车##42how##小鹏汽车#",,,,"新能源汽车,42how,小鹏汽车",6,10,16,2024-05-17 15:44,微博网页版,https://wx2.sinaimg.cn/large/61fddd90gy1hpsk32y7aaj20zk0pdtpr.jpg,,,上海,金V
5034966939339825,OeFEhDbIl,1644027280,42号车库,问界新M7焕新版采用了更清爽的前脸，预售价29.8万起，全系都是智驾版，大家觉得它能继续成为现象级爆款吗？#新能源汽车##42how##问界新m7焕新版星际蓝科技豪华#你觉得问界新M7焕新版能成为现象级爆款吗？,,,,"新能源汽车,42how,问界新m7焕新版星际蓝科技豪华",2,19,757,2024-05-17 10:32,微博网页版,,,,上海,金V
5035049691124121,OeHNL4IqZ,3099488525,鱼老斯Leetime,#中国一汽将加入蔚来换电联盟#其实关于换电服务这一块，一汽是有自己一套完善体系的，我们长春这边奔跑的出租车应该是全国最早一批落实纯电出租车的城市，同时补能方式就是换电！因为高效，因为可以保证电池健康度！长春这边无论是政策还是群众，对于新能源事业是全力支持的。这里面也要感谢那些一线营业的出租车司机们，他们为东北高寒地带的新能源汽车推动工作做出了许多贡献！说来也挺有意思，好像未来发展前沿都在东北啊，比如房价便宜，比如对于生活躺平的态度，比如对于养生洗浴的执着比如对于新能源汽车的支持力度。就算是寒冷的冬天，续航减少，也抵挡不住新能源的风！长春群众们是具备接受换电概念基础的，而换电领域里蔚来技术更高一层楼，咱一汽也是主打一个识货，强强联手，加入蔚来朋友圈，非常合理！小鱼期待一汽集团推出支持蔚来换电的产品，#东北电吹#吹起来！#大v聊车#,,,,"中国一汽将加入蔚来换电联盟,东北电吹,大v聊车",9,18,44,2024-05-17 16:00,Lithium Android,,,,吉林,金V
5035006221356495,OeGFE5GSX,5384479977,股海东方不败,欧美等发达国家才是新能源汽车光伏等产品最大的买家，如今我们在技术上、产能上，成本上已具备了非常大的优势，现在当务之急是理顺需求端，跟潜在客户好好谈合作，满足客人需求，产品要能卖得出去才有意义，否则成天吹自己牛逼，天天忙忙碌碌但不赚钱有啥意义？,,,,,0,3,24,2024-05-17 13:08,,,,,广东,红V
5035090709320613,OeIRUD6It,1421019895,张抗抗KK,有人试了一下乐道L60座舱，头部空间很大，车机完成度很高，而且是非常好的横屏。静态看实用度，没什么问题。下一个关键点就是开起来怎么样了，NT3.0平台的电池对驾驶的影响会不会小一些#新能源大牛说##乐道l60#,,,,"新能源大牛说,乐道l60",1,11,14,2024-05-17 18:43,微博网页版,https://wx1.sinaimg.cn/large/54b30af7ly1hpsp9ksjgdj20wh0lfadd.jpg,,,北京,金V
5035029401438019,OeHh2625R,3564732867,王科-WANGKE,长安启源E07，是一款SUV，不限行、不报废！E07可以通过空气悬架的升降变身轿跑。在静止状态下，它的空悬调节行程可达90mm，降至最低状态时，车辆离地间隙只有127mm，妥妥的轿车“既视感”。它的空气悬架还能在车辆行驶过程中根据行驶速度自动调整车身高度，从而将风阻系数降低至比肩轿车的0.237cd！E07的皮卡形态，它真的是大大提升了这款SUV产品的载物空间和承载能力，在这里我读一组数据，大家就明白它的承载能力到底有多强悍了。普通的两厢轿车，行李箱承重能力通常不到100kg，三厢轿车大概在100-150kg左右，一般的SUV车型大概能达到200kg左右，而我们的E07后舱承重能力则达到了300kg，在SUV品类中可谓独一份的存在。它可容纳5个成年人同时蹦迪，全面超越轿车和SUV车型。定位中大型SUV，整车长5045毫米、宽1996毫米、高1695毫米，加上3120毫米的同级最优轴距。当放倒后排座椅、关闭电动平翻尾门时，用户的“卧室”空间达到了长1667毫米*宽1028毫米，可以睡下一位身高186.5厘米的“大块头”；收起隔断打通前后舱大平层，同时打开电动平翻尾门，可享最长2880毫米，最宽1550毫米，接近4.5平米的超大空间。长安启源E07还具备四驱模式，悬架调至最高状态时，车辆离地间隙最高可达227毫米，同时涉水深度可达600毫米（SUV常规约350毫米），能够适应各种路况条件，为用户提供更加从容不迫的驾驶体验。SUV/皮卡！启源E07，基本上可以满足我们日常的各种用车场景！可以冲了！#新能源大牛说##微博新知#,,,,"新能源大牛说,微博新知",41,44,76,2024-05-17 14:40,,"https://wx1.sinaimg.cn/large/d47981c3ly1hpsi8z64glj20m80fdgn5.jpg,https://wx1.sinaimg.cn/large/d47981c3ly1hpsi8yyhtgj222215nwy4.jpg,https://wx1.sinaimg.cn/large/d47981c3ly1hpsi8y0vd5j24mp2py7wo.jpg,https://wx2.sinaimg.cn/large/d47981c3ly1hpsi918zy8j2334223x6p.jpg,https://wx4.sinaimg.cn/large/d47981c3ly1hpsi91v10zj20rt0bon6o.jpg",,,北京,金V
5035024529231385,OeH9aCJvj,7188396136,电动星球小新,FSD入华中国智驾会怂吗？4月底，特斯拉数据合规获得认可，对于「FSD加速入华」这件事，大家讨论度很高。这对国内新能源车企来说，是一件机遇与挑战并存的事。尽管特斯拉在视觉、底层技术和算法方面占有优势，但FSD进入国内市场还是会遇到「道路适配性」难题。智驾依赖数据喂养，本土新能源品牌对国内路况和用户驾驶习惯更了解，在数据积累方面更有优势。加上国内各大厂进入内卷狂潮，有华为的ADS、大疆纯视觉车载智驾方案「成行平台」、埃安的「无图全球通」......另外补充一点，第二代AIONV也要上与昊铂HT同源的ADiGOPILOT了，将近1000万公里的训练里程，拿了先手优势。鲶鱼入局，各家大厂是憋了大招的。#FSD入华中国智驾会怂吗##FSD入华倒计时中国车企准备好了吗#,,,,"FSD入华中国智驾会怂吗,FSD入华倒计时中国车企准备好了吗",2,122,12,2024-05-17 14:20,微博网页版,"https://wx1.sinaimg.cn/large/007QtMdagy1hpshn919l1j32801kw1kx.jpg,https://wx2.sinaimg.cn/large/007QtMdagy1hpshn90h5vj32801kw1kx.jpg,https://wx2.sinaimg.cn/large/007QtMdagy1hpshn93732j32801kw1kx.jpg",,,广东,红V
5035012934338560,OeGQticEM,2012006805,武汉潘唯杰,新能车汽车这样设计，彻底解决自燃可能，电池外挂！,,,,,1,27,28,2024-05-17 13:34,iPhone 14 Pro Max,https://wx2.sinaimg.cn/large/77ecc995gy1hpsgcz3f5hj20u010awg6.jpg,,,澳大利亚,金V
5034959767865839,OeFsIx0gn,2860427934,高转青年-画车魏sir,拍摄前的最基本流程——洗洗干净#阿维塔12##高转青年#,,,,"阿维塔12,高转青年",1,10,14,2024-05-17 10:03,NIO PhoneAndroid,"https://wx4.sinaimg.cn/large/aa7eaa9egy1hpsa8jozppj20u01404at.jpg,https://wx1.sinaimg.cn/large/aa7eaa9egy1hpsa8k60srj20u01407dt.jpg,https://wx4.sinaimg.cn/large/aa7eaa9egy1hpsa8knziqj20u014043l.jpg",,,浙江,红V
5035080328415219,OeIBazjbl,6004273387,迷彩虎,当有了电以后，东方用来给新能源汽车充电，方便人民出行。而西方则是用来给电棍充电，殴打支持巴勒斯坦的学生，教授，以及任何试图伸张正义的人。,,,,,2,1,26,2024-05-17 18:02,微博网页版,"https://wx1.sinaimg.cn/large/006yljN9ly1hpsllcvwapj60j60bq79702.jpg,https://wx3.sinaimg.cn/large/006yljN9ly1hpsllcxbwtj60gs0a3wld02.jpg,https://wx4.sinaimg.cn/large/006yljN9ly1hpsllcwul5j60gs0a2grj02.jpg",,,北京,黄V
5034736953854084,OezFlgaCE,6406826296,影总Tim,这几天坏家伙们又开始造谣传谣，今天又是辟谣环节，真是造谣一张嘴，辟谣跑断腿！L6今天10000台量产下线，产能迅速爬坡，下个月突破20000台。3.4万台锁单那么按照谣言的锁单率来看，手握九万订单的理想估计后面会有更多😱理想汽车超话#新能源大牛说##大v聊车##新能源汽车##理想汽车##理想L6#,,,,"新能源大牛说,大v聊车,新能源汽车,理想汽车,理想 L6",1,13,10,2024-05-16 19:18,理想汽车超话,"https://wx2.sinaimg.cn/large/006ZAoc0gy1hprknn95e6j30u01t0ndx.jpg,https://wx1.sinaimg.cn/large/006ZAoc0gy1hprkfu2p2bj30v91vonbi.jpg,https://wx3.sinaimg.cn/large/006ZAoc0gy1hprkfs8tdxj30u05ymx6p.jpg",,,浙江,金V
5034734229128257,OezAWCiFX,1947043867,鸭毛,"❶2024年5月15日，理想L6第10,000台量产车正式下线。❷理想L6产能正在爬坡，下个月将突破2万台。❸理想L6已锁单的3.4万台。理想汽车用实力回应：“我好的很，谢谢关心。”#新能源汽车##理想L6#",,,,"新能源汽车,理想L6",1,8,13,2024-05-16 19:07,年年焕新的iPhone 15 Pro Max(原色钛金属),https://wx2.sinaimg.cn/large/740d881bgy1hprkaiptkrj20u05ymhdt.jpg,,,广东,金V
5034602752641827,OewaTb5g7,1731668794,太空橘子,理想这新闻稿还是慢了啊…其实已经有402座5C超级充电站了我们合肥也有3个了，美滋滋大家可以通过【理想超充】公众号查询充电站建设相关信息5C越多，MEGA车主越爽基建这玩意，干就完了#理想MEGA##新能源汽车##大v聊车#,,,,"理想MEGA,新能源汽车,大v聊车",0,5,13,2024-05-16 10:24,iPhone 15 Pro,"https://wx3.sinaimg.cn/large/67372b3aly1hpr53i726yj20u0a7ax6p.jpg,https://wx4.sinaimg.cn/large/67372b3aly1hpr53ev81hj20wr1z07qs.jpg,https://wx1.sinaimg.cn/large/67372b3aly1hpr53joir6j20wr1z0dua.jpg,https://wx3.sinaimg.cn/large/67372b3aly1hpr53m8tw5j20wr1z0ty6.jpg",,,江苏,黄V
5034574234517952,OevqTiXkc,7241419913,张钇平,今天的行情是掏裆熊整理的，熟悉车fans的应该都知道这家伙。他的上一篇行情文章被投诉下架了，原因是写了一下某新势力的真实行情，告诉消费者该品牌销售为了卖车会把自己的部分提成让给用户。当然只要是从业者，都知道这个事，因为这根本不是个例，而是普遍情况。但当事品牌直接雷霆出击，全盘否认，投诉索赔。所以掏裆熊这会也懒得碰了，写写油车，真实、量大且无后顾之忧。其实我也很好奇，如果一个品牌连自己的真实运营情况都要矢口否认，那当它真出了大问题的时候，会坦然承认吗？我觉得不会。掩盖真实销售情况，往好听了说是为了维护品牌形象而捂嘴，往难听了说不就是针对不知情的意向用户能多坑一个是一个么。好了，就说到这。今天行情没表格，直接放长图了。#汽场全开#,,,,汽场全开,1,12,21,2024-05-16 08:31,iPhone XR,https://wx1.sinaimg.cn/large/007U4g7nly1hpr1t8xvkwj30fwcmhx6p.jpg,,,河北,黄V
5034739810175820,OezJX0JJO,3760192265,大泽科技SHOW,#理想汽车将裁员5600人#多大点事儿啊，没想到理想居然有3.16万人，不知道算不算新势力之最！MEGA没达预期一点小挫折而已，L系列销量依然坚挺，理想L6的交付数量突破10000！充电桩也完成400座覆盖！作为初代#理想L7#车主，我会非常乐意推荐理想汽车给家庭用户，好就是好，不服来杠#新能源大牛说#,,北京·中关村软件园二期,,"理想汽车将裁员5600人,理想L7,新能源大牛说",1,61,47,2024-05-16 19:29,,"https://wx1.sinaimg.cn/large/e01ffb09ly1hprkz4fsmbj20w31e84d7.jpg,https://wx1.sinaimg.cn/large/e01ffb09ly1hprkz386vgj20oy0sqdjg.jpg,https://wx3.sinaimg.cn/large/e01ffb09ly1hprkz9nbp5j20u0a7ax6p.jpg",,,北京,金V
5034696096089167,OeyBrpy4n,2318910945,新浪热点,#红旗EH7带你领略慢生活的美好#【五部门：开展2024年新能源汽车下乡活动】财联社5月15日电，工业和信息化部、国家发展改革委、农业农村部、商务部、国家能源局联合组织开展2024年新能源汽车下乡活动，2024年5月—12月，选取适宜农村市场、口碑较好、质量可靠的新能源汽车车型，开展集中展览展示、试乘试驾等活动，丰富消费体验，提供多样化选择。组织充换电服务，新能源汽车承保、理赔、信贷等金融服务，以及维保等售后服务协同下乡，补齐农村地区配套环境短板。落实汽车以旧换新、县域充换电设施补短板等支持政策，将“真金白银”的优惠直达消费者。鼓励各新能源汽车生产企业、销售企业、金融机构、充换电设施企业、销售和售后服务企业积极参加，结合以旧换新和县域充换电设施补短板等支持政策制定促销方案，建立完善售后服务体系。（财联社）,,,,红旗EH7带你领略慢生活的美好,49,52,61,2024-05-16 16:35,微博发布平台专业版,https://wx2.sinaimg.cn/large/002wVUFrly8hprfpkz0t0j60j63qf7ke02.jpg,,,,普通用户
5034742275377945,OezNVmz33,6896291545,朱玉龙-YL,这L4的自动驾驶在美国太难了#新能源大牛说##芝能日报##微博新知#,,,,"新能源大牛说,芝能日报,微博新知",20,2,7,2024-05-16 19:39,微博网页版,https://wx3.sinaimg.cn/large/007wI8sNgy1hprl9leyslj31e20xg4qp.jpg,,,上海,金V
5034601245837334,Oew8souyy,3564732867,王科-WANGKE,偶遇一台魏牌摩卡的智能驾驶测试车，头顶上那个非常引人注目的是来自速腾聚创的RS-Reference真值&测评工具链，能够输出精准的真值数据，并针对各传感器进行自动化分析评测，完全解决人工标定成本昂贵、效率极低、容易出错、缺乏评测工具等问题。看来魏来摩卡的智驾能力也将迎来全新升级了。#微博新知##新能源大牛说#,,,,"微博新知,新能源大牛说",2,11,35,2024-05-16 10:18,,"https://wx2.sinaimg.cn/large/d47981c3ly1hpr50axb2sj23402c0qv5.jpg,https://wx1.sinaimg.cn/large/d47981c3ly1hpr50ee291j23401r07wi.jpg,https://wx3.sinaimg.cn/large/d47981c3ly1hpr50fgzc5j23401r07wh.jpg,https://wx2.sinaimg.cn/large/d47981c3ly1hpr50gyfk7j23401r0b2a.jpg,https://wx3.sinaimg.cn/large/d47981c3ly1hpr51bca7qj20hq09p0yh.jpg",,,北京,金V
5034356777423418,OepM9v9ay,1947043867,鸭毛,今天来夸一下蔚来智能座舱团队了，终于听劝了。终于把那个“蔚你好”的驾驶时8秒关天空视窗的限制给取消了，副驾可以享受中控屏看视频了，主驾在开车时还是不建议收看。那就顺便提下一个建议，每次在天空视窗里面播视频的声音远小于车机本身播放音乐的声音，每次切换的时候，要么声音太大，要么声音太小，希望早日统一一下音量。好了，不说了，继续看MSI去了。#新能源汽车##蔚来##蔚来ET5#,,,,"新能源汽车,蔚来,蔚来ET5",3,18,8,2024-05-15 18:07,奇奇怪怪的Android,https://wx4.sinaimg.cn/large/740d881bgy1hpqcv24cihj22dc35se83.jpg,,,中国,金V
5034324259247191,OeoVHCNCf,7007823067,特魔豆,你更愿意接受车企的全自动驾驶是以怎样的形式付费？#美国基金宣称特斯拉FSD试用一个月后继续订阅率仅2%#如果fsd这么强了在美国都没人愿意买账那进中国估计也一样现在中国车企要么免费要么就是相对特斯拉的fsd便宜如果以下三个选择你会选哪一个？#新能源汽车##辅助驾驶如何定价推广能接受#,,,,"美国基金宣称特斯拉FSD试用一个月后继续订阅率仅2%,新能源汽车",2,17,481,2024-05-15 15:58,iPhone 15 Pro,,,,福建,金V
5034201619628240,OelJTEoKc,1898907123,痛快舒畅,原来小小的海鸥有这么大的威力呢？#汽场全开##新能源汽车##新能源大牛说#,,,,"汽场全开,新能源汽车,新能源大牛说",0,9,51,2024-05-15 07:51,,https://wx1.sinaimg.cn/large/712f05f3ly1hpoxsr8cblj20ta0ofdl3.jpg,,,北京,金V
5034321742923998,OeoREcgFg,2816866443,德卤爱开车,本来我是想转发的，但限字数了。显然我个人对魏总的话更支持，几个判断逻辑：1、魏总和王传福董事长一样，是企业一号位，他们共有的特点是，不管是把握政策、社会资源调度、产业认知深度都要有更强的实力背书。因此，我并不能确定魏总说的对不对，但我个人认为有道理，对人，这是第一个判断标准。2、我个人的一些学习总结。这点反映的就是我个人的看法了，由于学习能力和接触面的局限性，所以这个主要是个人观点分享。其实我们通常把「新能源=新能源汽车」这是不对的，当然但凡是行业媒体都知道这个细节，可能用户会感知弱一点。今天没办法分太细阐述，但核心是想讲，新能源的确是政策驱动型的产业。也就是我们通常说的大战略（不敢提太多固定字眼），伴随新能源要进行改革的是电力市场化。这是我们国家关于能源主要的改革点，电力市场化改革比较复杂。我们普通人只要get它是在改变电力的生产和使用结构，同时增强我们在国际上的发展权。我们一直在提制造业向高端制造业转变，核心要求是，当地具不具备生产基础。其实到了今天，我们的制造业，特别是高端制造业的人力成本已经不便宜了（相对啊），但为啥我们依然保持着非常强的成本优势，当然有很多要素。但今天我们要讲的就是能源，其实是电。我们拥有全球最便宜的、最稳定、最充足的电力资源，这里面包含生产和输送。我们的输电网和配电网极其庞大和夸张，带来的好处是，制造业工厂都可以用到最便宜和充足的电力。同时我们的电力出海也是一环，高铁出海的推动，本质要先推动电力出海。讲了这么多好像偏离了上述的讨论，转回去看其实魏总一直在说新能源，而没有说新能源汽车。新能源是网，而新能源汽车只是一个网点，长城、比亚迪、蔚来、理想都是网点。所以长城国内和海外，锂电、氢能多渠道，多技术并举，合理。@魏建军#新能源大牛说#,,,魏建军,新能源大牛说,0,11,14,2024-05-15 15:48,iPhone 12 Pro Max,"https://wx4.sinaimg.cn/large/a7e5f88bly1hpq8anv1pmj20zo2567wh.jpg,https://wx2.sinaimg.cn/large/a7e5f88bly1hpq89uxy9sj20zo2564qp.jpg",,,上海,红V
5034386699064546,OeqypC26m,3099488525,鱼老斯Leetime,#零跑国际合资公司正式成立#零跑不仅得到了大东家注资，同时又能打开产品销售渠道，让自主力量销往更多的国家和地区，让世界享受到自主新能源产品带来跨时代体验。往远了看，这是一件非常伟大的事，目前自主市场太内卷了，开疆拓渠，去收割全球市场才是正确的事！这的确是个好思路，其它的品牌也可以借鉴出海。,,,,零跑国际合资公司正式成立,20,45,69,2024-05-15 20:06,Lithium Android,,,,吉林,金V
5034383902508054,OeqtUawsu,3099488525,鱼老斯Leetime,#乐道发布会#乐道L60车型，出生既享受蔚来全部补能体系以及数量庞大的换电站，且换电站数量还再不断增加。真挺好的！你开着乐道可以带着家人自驾，来东北玩雪，去边境长白山看小鹿，去边境漠河看极光。又可以去阿勒泰，那里也有蔚来的电桩。又或者去西藏，忘记内燃机的高反，一路电门顺畅驰骋高海拔G318，欣赏风光。新能源出行有了补能保障，可以去更远的地方。乐道很会享受，大树底下好乘凉。,,,,乐道发布会,45,76,137,2024-05-15 19:55,Lithium Android,,,,吉林,金V
5034256239428927,Oen9ZDyTt,5999955067,唯一纯白的茉莉花儿,#FSD入华倒计时中国车企准备好了吗#好家伙，国产新能源还是有一定地位的，对国产新能源冲击不大，毕竟新能源遥遥领先！！！不会轻易被打击，加油！,,,,FSD入华倒计时中国车企准备好了吗,9,34,174,2024-05-15 11:28,今日营业日记,"https://wx3.sinaimg.cn/large/006y3coPgy1hpq1g5der5j30to0fijss.jpg,https://wx3.sinaimg.cn/large/006y3coPgy1hpq1g9fk99j30to0gc75q.jpg,https://wx4.sinaimg.cn/large/006y3coPgy1hpq1ge1ycxj30to0goabw.jpg",,,重庆,金V
5034325313847916,OeoXpg91a,5745346177,电车室长,为了体验目前更主流品牌的纯视觉智驾方案，今晚的乐道L60决定订一台，为表公证，该批评和该表扬的都可以客观说话，后面的小鹏MONA肯定也会订一台。乐道L60我的预期是非BaaS21万起，可以吗？#蔚来全新品牌乐道首款车L60开订##新能源大牛说##乐道L60定义家庭用车新标准#,,,,"蔚来全新品牌乐道首款车L60开订,新能源大牛说,乐道L60定义家庭用车新标准",6,23,63,2024-05-15 16:02,微博网页版,,,,上海,金V
